Timestamp,Interface Name,Point ID,Flow (MWH),Positive Limit (MWH),Negative Limit (MWH)
07/12/2024 11:45,SCH - HQ_CEDARS,325274,190,190,0
07/12/2024 11:45,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 11:45,SCH - NE - NY,23318,-228.45,1400,-1600
07/12/2024 11:45,SCH - NPX_1385,325277,10,200,-200
07/12/2024 11:45,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 11:45,SCH - OH - NY,23317,828.93,2000,-1600
07/12/2024 11:45,SCH - PJ - NY,23316,1055.9,2000,-1000
07/12/2024 11:45,SCH - PJM_HTP,325905,604,660,-660
07/12/2024 11:45,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 11:45,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 11:45,SPR/DUN-SOUTH,23320,2644.04,4350,-9999
07/12/2024 11:45,TOTAL EAST,23314,3465.8,7550,-9999
07/12/2024 11:45,UPNY CONED,23315,4505.86,6365,-9999
07/12/2024 11:45,WEST CENTRAL,23312,-61.91,9999,-9999
07/12/2024 11:50,CENTRAL EAST - VC,23330,1653.07,2895,-9999
07/12/2024 11:50,DYSINGER EAST,23326,636.54,3200,-9999
07/12/2024 11:50,MOSES SOUTH,23319,1131.95,3000,-1600
07/12/2024 11:50,SCH - HQ - NY,23324,707,950,-750
07/12/2024 11:50,SCH - HQ_CEDARS,325274,190,190,0
07/12/2024 11:50,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 11:50,SCH - NE - NY,23318,-284.12,1400,-1600
07/12/2024 11:50,SCH - NPX_1385,325277,10,200,-200
07/12/2024 11:50,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 11:50,SCH - OH - NY,23317,828.88,2000,-1600
07/12/2024 11:50,SCH - PJ - NY,23316,1024.63,2000,-1000
07/12/2024 11:50,SCH - PJM_HTP,325905,604,660,-660
07/12/2024 11:50,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 11:50,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 11:50,SPR/DUN-SOUTH,23320,2553.17,4350,-9999
07/12/2024 11:50,TOTAL EAST,23314,3392.82,7550,-9999
07/12/2024 11:50,UPNY CONED,23315,4358.29,6365,-9999
07/12/2024 11:50,WEST CENTRAL,23312,-137.74,9999,-9999
07/12/2024 11:55,CENTRAL EAST - VC,23330,1603,2895,-9999
07/12/2024 11:55,DYSINGER EAST,23326,656.15,3200,-9999
07/12/2024 11:55,MOSES SOUTH,23319,1122.5,3000,-1600
07/12/2024 11:55,SCH - HQ - NY,23324,707,950,-750
07/12/2024 11:55,SCH - HQ_CEDARS,325274,190,190,0
07/12/2024 11:55,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 11:55,SCH - NE - NY,23318,-284.27,1400,-1600
07/12/2024 11:55,SCH - NPX_1385,325277,10,200,-200
07/12/2024 11:55,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 11:55,SCH - OH - NY,23317,828.89,2000,-1600
07/12/2024 11:55,SCH - PJ - NY,23316,1022.71,2000,-1000
07/12/2024 11:55,SCH - PJM_HTP,325905,604,660,-660
07/12/2024 11:55,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 11:55,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 11:55,SPR/DUN-SOUTH,23320,2476.24,4350,-9999
07/12/2024 11:55,TOTAL EAST,23314,3356.61,7550,-9999
07/12/2024 11:55,UPNY CONED,23315,4307.86,6365,-9999
07/12/2024 11:55,WEST CENTRAL,23312,-124.37,9999,-9999
07/12/2024 12:00,CENTRAL EAST - VC,23330,1513.35,2895,-9999
07/12/2024 12:00,DYSINGER EAST,23326,460.15,3200,-9999
07/12/2024 12:00,MOSES SOUTH,23319,1128.68,3000,-1600
07/12/2024 12:00,SCH - HQ - NY,23324,738,950,-750
07/12/2024 12:00,SCH - HQ_CEDARS,325274,188,190,0
07/12/2024 12:00,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 12:00,SCH - NE - NY,23318,-433.53,1400,-1600
07/12/2024 12:00,SCH - NPX_1385,325277,22,200,-200
07/12/2024 12:00,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 12:00,SCH - OH - NY,23317,650.86,2000,-1600
07/12/2024 12:00,SCH - PJ - NY,23316,1107.98,2000,-1000
07/12/2024 12:00,SCH - PJM_HTP,325905,552,660,-660
07/12/2024 12:00,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 12:00,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 12:00,SPR/DUN-SOUTH,23320,2312.52,4350,-9999
07/12/2024 12:00,TOTAL EAST,23314,3245.49,7550,-9999
07/12/2024 12:00,UPNY CONED,23315,4089.1,6365,-9999
07/12/2024 12:00,WEST CENTRAL,23312,-334.39,9999,-9999
07/12/2024 12:05,CENTRAL EAST - VC,23330,1481.4,2895,-9999
07/12/2024 12:05,DYSINGER EAST,23326,461.75,3200,-9999
07/12/2024 12:05,MOSES SOUTH,23319,1106.54,3000,-1600
07/12/2024 12:05,SCH - HQ - NY,23324,769,950,-750
07/12/2024 12:05,SCH - HQ_CEDARS,325274,186,190,0
07/12/2024 12:05,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 12:05,SCH - NE - NY,23318,-588.1,1400,-1600
07/12/2024 12:05,SCH - NPX_1385,325277,35,200,-200
07/12/2024 12:05,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 12:05,SCH - OH - NY,23317,473.87,2000,-1600
07/12/2024 12:05,SCH - PJ - NY,23316,1197.83,2000,-1000
07/12/2024 12:05,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 12:05,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 12:05,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 12:05,SPR/DUN-SOUTH,23320,2212.11,4350,-9999
07/12/2024 12:05,TOTAL EAST,23314,3244.74,7550,-9999
07/12/2024 12:05,UPNY CONED,23315,3894.53,6365,-9999
07/12/2024 12:05,WEST CENTRAL,23312,-333.01,9999,-9999
07/12/2024 12:10,CENTRAL EAST - VC,23330,1535.8,2895,-9999
07/12/2024 12:10,DYSINGER EAST,23326,463.1,3200,-9999
07/12/2024 12:10,MOSES SOUTH,23319,1102.66,3000,-1600
07/12/2024 12:10,SCH - HQ - NY,23324,769,950,-750
07/12/2024 12:10,SCH - HQ_CEDARS,325274,186,190,0
07/12/2024 12:10,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 12:10,SCH - NE - NY,23318,-588.1,1400,-1600
07/12/2024 12:10,SCH - NPX_1385,325277,35,200,-200
07/12/2024 12:10,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 12:10,SCH - OH - NY,23317,473.86,2000,-1600
07/12/2024 12:10,SCH - PJ - NY,23316,1196.58,2000,-1000
07/12/2024 12:10,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 12:10,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 12:10,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 12:10,SPR/DUN-SOUTH,23320,2207.47,4350,-9999
07/12/2024 12:10,TOTAL EAST,23314,3263.35,7550,-9999
07/12/2024 12:10,UPNY CONED,23315,3941.94,6365,-9999
07/12/2024 12:10,WEST CENTRAL,23312,-335.36,9999,-9999
07/12/2024 12:15,CENTRAL EAST - VC,23330,1603.31,2895,-9999
07/12/2024 12:15,DYSINGER EAST,23326,530.07,3200,-9999
07/12/2024 12:15,MOSES SOUTH,23319,1090.93,3000,-1600
07/12/2024 12:15,SCH - HQ - NY,23324,769,950,-750
07/12/2024 12:15,SCH - HQ_CEDARS,325274,186,190,0
07/12/2024 12:15,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 12:15,SCH - NE - NY,23318,-628.14,1400,-1600
07/12/2024 12:15,SCH - NPX_1385,325277,35,200,-200
07/12/2024 12:15,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 12:15,SCH - OH - NY,23317,473.86,2000,-1600
07/12/2024 12:15,SCH - PJ - NY,23316,1109.73,2000,-1000
07/12/2024 12:15,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 12:15,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 12:15,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 12:15,SPR/DUN-SOUTH,23320,2155.52,4350,-9999
07/12/2024 12:15,TOTAL EAST,23314,3167.03,7550,-9999
07/12/2024 12:15,UPNY CONED,23315,3819.34,6365,-9999
07/12/2024 12:15,WEST CENTRAL,23312,-270.96,9999,-9999
07/12/2024 12:20,CENTRAL EAST - VC,23330,1604.95,2895,-9999
07/12/2024 12:20,DYSINGER EAST,23326,619.58,3200,-9999
07/12/2024 12:20,MOSES SOUTH,23319,1065.65,3000,-1600
07/12/2024 12:20,SCH - HQ - NY,23324,769,950,-750
07/12/2024 12:20,SCH - HQ_CEDARS,325274,186,190,0
07/12/2024 12:20,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 12:20,SCH - NE - NY,23318,-669.16,1400,-1600
07/12/2024 12:20,SCH - NPX_1385,325277,35,200,-200
07/12/2024 12:20,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 12:20,SCH - OH - NY,23317,473.82,2000,-1600
07/12/2024 12:20,SCH - PJ - NY,23316,1021.67,2000,-1000
07/12/2024 12:20,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 12:20,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 12:20,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 12:20,SPR/DUN-SOUTH,23320,2134.7,4350,-9999
07/12/2024 12:20,TOTAL EAST,23314,3164.53,7550,-9999
07/12/2024 12:20,UPNY CONED,23315,3756.95,6365,-9999
07/12/2024 12:20,WEST CENTRAL,23312,-177.77,9999,-9999
07/12/2024 12:25,CENTRAL EAST - VC,23330,1522.33,2895,-9999
07/12/2024 12:25,DYSINGER EAST,23326,483.47,3200,-9999
07/12/2024 12:25,MOSES SOUTH,23319,1051.15,3000,-1600
07/12/2024 12:25,SCH - HQ - NY,23324,769,950,-750
07/12/2024 12:25,SCH - HQ_CEDARS,325274,186,190,0
07/12/2024 12:25,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 12:25,SCH - NE - NY,23318,-669.12,1400,-1600
07/12/2024 12:25,SCH - NPX_1385,325277,35,200,-200
07/12/2024 12:25,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 12:25,SCH - OH - NY,23317,473.78,2000,-1600
07/12/2024 12:25,SCH - PJ - NY,23316,1022.57,2000,-1000
07/12/2024 12:25,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 12:25,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 12:25,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 12:25,SPR/DUN-SOUTH,23320,2082.75,4350,-9999
07/12/2024 12:25,TOTAL EAST,23314,3104.76,7550,-9999
07/12/2024 12:25,UPNY CONED,23315,3692.68,6365,-9999
07/12/2024 12:25,WEST CENTRAL,23312,-312.32,9999,-9999
07/12/2024 12:30,CENTRAL EAST - VC,23330,1592.21,2895,-9999
07/12/2024 12:30,DYSINGER EAST,23326,549.47,3200,-9999
07/12/2024 12:30,MOSES SOUTH,23319,1024.36,3000,-1600
07/12/2024 12:30,SCH - HQ - NY,23324,769,950,-750
07/12/2024 12:30,SCH - HQ_CEDARS,325274,186,190,0
07/12/2024 12:30,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 12:30,SCH - NE - NY,23318,-626.12,1400,-1600
07/12/2024 12:30,SCH - NPX_1385,325277,35,200,-200
07/12/2024 12:30,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 12:30,SCH - OH - NY,23317,473.75,2000,-1600
07/12/2024 12:30,SCH - PJ - NY,23316,1071.63,2000,-1000
07/12/2024 12:30,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 12:30,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 12:30,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 12:30,SPR/DUN-SOUTH,23320,2188.24,4350,-9999
07/12/2024 12:30,TOTAL EAST,23314,3194.58,7550,-9999
07/12/2024 12:30,UPNY CONED,23315,3835.05,6365,-9999
07/12/2024 12:30,WEST CENTRAL,23312,-254.93,9999,-9999
07/12/2024 12:35,CENTRAL EAST - VC,23330,1594.45,2895,-9999
07/12/2024 12:35,DYSINGER EAST,23326,511.51,3200,-9999
07/12/2024 12:35,MOSES SOUTH,23319,1027.68,3000,-1600
07/12/2024 12:35,SCH - HQ - NY,23324,769,950,-750
07/12/2024 12:35,SCH - HQ_CEDARS,325274,186,190,0
07/12/2024 12:35,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 12:35,SCH - NE - NY,23318,-577.98,1400,-1600
07/12/2024 12:35,SCH - NPX_1385,325277,35,200,-200
07/12/2024 12:35,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 12:35,SCH - OH - NY,23317,473.71,2000,-1600
07/12/2024 12:35,SCH - PJ - NY,23316,1116.38,2000,-1000
07/12/2024 12:35,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 12:35,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 12:35,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 12:35,SPR/DUN-SOUTH,23320,2174.57,4350,-9999
07/12/2024 12:35,TOTAL EAST,23314,3210.99,7550,-9999
07/12/2024 12:35,UPNY CONED,23315,3843.08,6365,-9999
07/12/2024 12:35,WEST CENTRAL,23312,-292.99,9999,-9999
07/12/2024 12:40,CENTRAL EAST - VC,23330,1529.05,2895,-9999
07/12/2024 12:40,DYSINGER EAST,23326,496.61,3200,-9999
07/12/2024 12:40,MOSES SOUTH,23319,1023.64,3000,-1600
07/12/2024 12:40,SCH - HQ - NY,23324,769,950,-750
07/12/2024 12:40,SCH - HQ_CEDARS,325274,186,190,0
07/12/2024 12:40,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 12:40,SCH - NE - NY,23318,-578.36,1400,-1600
07/12/2024 12:40,SCH - NPX_1385,325277,35,200,-200
07/12/2024 12:40,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 12:40,SCH - OH - NY,23317,473.7,2000,-1600
07/12/2024 12:40,SCH - PJ - NY,23316,1118.7,2000,-1000
07/12/2024 12:40,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 12:40,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 12:40,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 12:40,SPR/DUN-SOUTH,23320,2099.23,4350,-9999
07/12/2024 12:40,TOTAL EAST,23314,3180.22,7550,-9999
07/12/2024 12:40,UPNY CONED,23315,3789.88,6365,-9999
07/12/2024 12:40,WEST CENTRAL,23312,-321.48,9999,-9999
07/12/2024 12:45,CENTRAL EAST - VC,23330,1463.13,2895,-9999
07/12/2024 12:45,DYSINGER EAST,23326,464.85,3200,-9999
07/12/2024 12:45,MOSES SOUTH,23319,1043.74,3000,-1600
07/12/2024 12:45,SCH - HQ - NY,23324,769,950,-750
07/12/2024 12:45,SCH - HQ_CEDARS,325274,186,190,0
07/12/2024 12:45,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 12:45,SCH - NE - NY,23318,-621.45,1400,-1600
07/12/2024 12:45,SCH - NPX_1385,325277,35,200,-200
07/12/2024 12:45,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 12:45,SCH - OH - NY,23317,473.74,2000,-1600
07/12/2024 12:45,SCH - PJ - NY,23316,1067.89,2000,-1000
07/12/2024 12:45,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 12:45,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 12:45,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 12:45,SPR/DUN-SOUTH,23320,2047.3,4350,-9999
07/12/2024 12:45,TOTAL EAST,23314,3124.35,7550,-9999
07/12/2024 12:45,UPNY CONED,23315,3687.45,6365,-9999
07/12/2024 12:45,WEST CENTRAL,23312,-363.05,9999,-9999
07/12/2024 12:50,CENTRAL EAST - VC,23330,1478.39,2895,-9999
07/12/2024 12:50,DYSINGER EAST,23326,534.96,3200,-9999
07/12/2024 12:50,MOSES SOUTH,23319,1072.51,3000,-1600
07/12/2024 12:50,SCH - HQ - NY,23324,769,950,-750
07/12/2024 12:50,SCH - HQ_CEDARS,325274,186,190,0
07/12/2024 12:50,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 12:50,SCH - NE - NY,23318,-669.25,1400,-1600
07/12/2024 12:50,SCH - NPX_1385,325277,35,200,-200
07/12/2024 12:50,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 12:50,SCH - OH - NY,23317,473.81,2000,-1600
07/12/2024 12:50,SCH - PJ - NY,23316,1021.56,2000,-1000
07/12/2024 12:50,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 12:50,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 12:50,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 12:50,SPR/DUN-SOUTH,23320,2023.29,4350,-9999
07/12/2024 12:50,TOTAL EAST,23314,3136.54,7550,-9999
07/12/2024 12:50,UPNY CONED,23315,3665.07,6365,-9999
07/12/2024 12:50,WEST CENTRAL,23312,-290.55,9999,-9999
07/12/2024 12:55,CENTRAL EAST - VC,23330,1537.1,2895,-9999
07/12/2024 12:55,DYSINGER EAST,23326,559.4,3200,-9999
07/12/2024 12:55,MOSES SOUTH,23319,1081.71,3000,-1600
07/12/2024 12:55,SCH - HQ - NY,23324,769,950,-750
07/12/2024 12:55,SCH - HQ_CEDARS,325274,186,190,0
07/12/2024 12:55,SCH - HQ_IMPORT_EXPORT,325376,469,1310,-9999
07/12/2024 12:55,SCH - NE - NY,23318,-669.11,1400,-1600
07/12/2024 12:55,SCH - NPX_1385,325277,35,200,-200
07/12/2024 12:55,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 12:55,SCH - OH - NY,23317,473.83,2000,-1600
07/12/2024 12:55,SCH - PJ - NY,23316,1019.62,2000,-1000
07/12/2024 12:55,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 12:55,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 12:55,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 12:55,SPR/DUN-SOUTH,23320,2031.62,4350,-9999
07/12/2024 12:55,TOTAL EAST,23314,3146.26,7550,-9999
07/12/2024 12:55,UPNY CONED,23315,3700.42,6365,-9999
07/12/2024 12:55,WEST CENTRAL,23312,-259.66,9999,-9999
07/12/2024 13:00,CENTRAL EAST - VC,23330,1505.17,2895,-9999
07/12/2024 13:00,DYSINGER EAST,23326,419.08,3200,-9999
07/12/2024 13:00,MOSES SOUTH,23319,1044.68,3000,-1600
07/12/2024 13:00,SCH - HQ - NY,23324,768,950,-750
07/12/2024 13:00,SCH - HQ_CEDARS,325274,188,190,0
07/12/2024 13:00,SCH - HQ_IMPORT_EXPORT,325376,468,1310,-9999
07/12/2024 13:00,SCH - NE - NY,23318,-739.16,1400,-1600
07/12/2024 13:00,SCH - NPX_1385,325277,-62,200,-200
07/12/2024 13:00,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 13:00,SCH - OH - NY,23317,338.73,2000,-1600
07/12/2024 13:00,SCH - PJ - NY,23316,1085.61,2000,-1000
07/12/2024 13:00,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 13:00,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 13:00,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 13:00,SPR/DUN-SOUTH,23320,1835.22,4350,-9999
07/12/2024 13:00,TOTAL EAST,23314,3129.82,7550,-9999
07/12/2024 13:00,UPNY CONED,23315,3536.91,6365,-9999
07/12/2024 13:00,WEST CENTRAL,23312,-387.69,9999,-9999
07/12/2024 13:05,CENTRAL EAST - VC,23330,1531.98,2895,-9999
07/12/2024 13:05,DYSINGER EAST,23326,426.01,3200,-9999
07/12/2024 13:05,MOSES SOUTH,23319,1068.19,3000,-1600
07/12/2024 13:05,SCH - HQ - NY,23324,768,950,-750
07/12/2024 13:05,SCH - HQ_CEDARS,325274,190,190,0
07/12/2024 13:05,SCH - HQ_IMPORT_EXPORT,325376,468,1310,-9999
07/12/2024 13:05,SCH - NE - NY,23318,-809.18,1400,-1600
07/12/2024 13:05,SCH - NPX_1385,325277,-159,200,-200
07/12/2024 13:05,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 13:05,SCH - OH - NY,23317,204.81,2000,-1600
07/12/2024 13:05,SCH - PJ - NY,23316,1143.6,2000,-1000
07/12/2024 13:05,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 13:05,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 13:05,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 13:05,SPR/DUN-SOUTH,23320,1792.55,4350,-9999
07/12/2024 13:05,TOTAL EAST,23314,3187.11,7550,-9999
07/12/2024 13:05,UPNY CONED,23315,3527.83,6365,-9999
07/12/2024 13:05,WEST CENTRAL,23312,-362.86,9999,-9999
07/12/2024 13:10,CENTRAL EAST - VC,23330,1588.95,2895,-9999
07/12/2024 13:10,DYSINGER EAST,23326,436.19,3200,-9999
07/12/2024 13:10,MOSES SOUTH,23319,1091.07,3000,-1600
07/12/2024 13:10,SCH - HQ - NY,23324,768,950,-750
07/12/2024 13:10,SCH - HQ_CEDARS,325274,190,190,0
07/12/2024 13:10,SCH - HQ_IMPORT_EXPORT,325376,468,1310,-9999
07/12/2024 13:10,SCH - NE - NY,23318,-809.26,1400,-1600
07/12/2024 13:10,SCH - NPX_1385,325277,-159,200,-200
07/12/2024 13:10,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 13:10,SCH - OH - NY,23317,204.86,2000,-1600
07/12/2024 13:10,SCH - PJ - NY,23316,1142.78,2000,-1000
07/12/2024 13:10,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 13:10,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 13:10,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 13:10,SPR/DUN-SOUTH,23320,1815.8,4350,-9999
07/12/2024 13:10,TOTAL EAST,23314,3134.49,7550,-9999
07/12/2024 13:10,UPNY CONED,23315,3533.25,6365,-9999
07/12/2024 13:10,WEST CENTRAL,23312,-360.08,9999,-9999
07/12/2024 13:15,CENTRAL EAST - VC,23330,1623.36,2895,-9999
07/12/2024 13:15,DYSINGER EAST,23326,402.97,3200,-9999
07/12/2024 13:15,MOSES SOUTH,23319,1130.55,3000,-1600
07/12/2024 13:15,SCH - HQ - NY,23324,768,950,-750
07/12/2024 13:15,SCH - HQ_CEDARS,325274,190,190,0
07/12/2024 13:15,SCH - HQ_IMPORT_EXPORT,325376,468,1310,-9999
07/12/2024 13:15,SCH - NE - NY,23318,-842.31,1400,-1600
07/12/2024 13:15,SCH - NPX_1385,325277,-159,200,-200
07/12/2024 13:15,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 13:15,SCH - OH - NY,23317,204.92,2000,-1600
07/12/2024 13:15,SCH - PJ - NY,23316,1142.01,2000,-1000
07/12/2024 13:15,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 13:15,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 13:15,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 13:15,SPR/DUN-SOUTH,23320,1876.83,4350,-9999
07/12/2024 13:15,TOTAL EAST,23314,3096.35,7550,-9999
07/12/2024 13:15,UPNY CONED,23315,3511.97,6365,-9999
07/12/2024 13:15,WEST CENTRAL,23312,-403.26,9999,-9999
07/12/2024 13:20,CENTRAL EAST - VC,23330,1651.9,2895,-9999
07/12/2024 13:20,DYSINGER EAST,23326,500.3,3200,-9999
07/12/2024 13:20,MOSES SOUTH,23319,1130.79,3000,-1600
07/12/2024 13:20,SCH - HQ - NY,23324,768,950,-750
07/12/2024 13:20,SCH - HQ_CEDARS,325274,190,190,0
07/12/2024 13:20,SCH - HQ_IMPORT_EXPORT,325376,468,1310,-9999
07/12/2024 13:20,SCH - NE - NY,23318,-875.35,1400,-1600
07/12/2024 13:20,SCH - NPX_1385,325277,-159,200,-200
07/12/2024 13:20,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 13:20,SCH - OH - NY,23317,209.1,2000,-1600
07/12/2024 13:20,SCH - PJ - NY,23316,1142.91,2000,-1000
07/12/2024 13:20,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 13:20,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 13:20,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 13:20,SPR/DUN-SOUTH,23320,1878.43,4350,-9999
07/12/2024 13:20,TOTAL EAST,23314,3077.75,7550,-9999
07/12/2024 13:20,UPNY CONED,23315,3468.63,6365,-9999
07/12/2024 13:20,WEST CENTRAL,23312,-306.28,9999,-9999
07/12/2024 13:25,CENTRAL EAST - VC,23330,1635.24,2895,-9999
07/12/2024 13:25,DYSINGER EAST,23326,487.45,3200,-9999
07/12/2024 13:25,MOSES SOUTH,23319,1122.89,3000,-1600
07/12/2024 13:25,SCH - HQ - NY,23324,768,950,-750
07/12/2024 13:25,SCH - HQ_CEDARS,325274,190,190,0
07/12/2024 13:25,SCH - HQ_IMPORT_EXPORT,325376,468,1310,-9999
07/12/2024 13:25,SCH - NE - NY,23318,-875.3,1400,-1600
07/12/2024 13:25,SCH - NPX_1385,325277,-159,200,-200
07/12/2024 13:25,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 13:25,SCH - OH - NY,23317,209.2,2000,-1600
07/12/2024 13:25,SCH - PJ - NY,23316,1143.72,2000,-1000
07/12/2024 13:25,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 13:25,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 13:25,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 13:25,SPR/DUN-SOUTH,23320,1851.39,4350,-9999
07/12/2024 13:25,TOTAL EAST,23314,3052.2,7550,-9999
07/12/2024 13:25,UPNY CONED,23315,3419.37,6365,-9999
07/12/2024 13:25,WEST CENTRAL,23312,-326.41,9999,-9999
07/12/2024 13:30,CENTRAL EAST - VC,23330,1687.87,2895,-9999
07/12/2024 13:30,DYSINGER EAST,23326,467.26,3200,-9999
07/12/2024 13:30,MOSES SOUTH,23319,1118.75,3000,-1600
07/12/2024 13:30,SCH - HQ - NY,23324,768,950,-750
07/12/2024 13:30,SCH - HQ_CEDARS,325274,190,190,0
07/12/2024 13:30,SCH - HQ_IMPORT_EXPORT,325376,468,1310,-9999
07/12/2024 13:30,SCH - NE - NY,23318,-925.37,1400,-1600
07/12/2024 13:30,SCH - NPX_1385,325277,-159,200,-200
07/12/2024 13:30,SCH - NPX_CSC,325154,330,330,-330
07/12/2024 13:30,SCH - OH - NY,23317,204.95,2000,-1600
07/12/2024 13:30,SCH - PJ - NY,23316,1143.14,2000,-1000
07/12/2024 13:30,SCH - PJM_HTP,325905,500,660,-660
07/12/2024 13:30,SCH - PJM_NEPTUNE,325305,660,660,-660
07/12/2024 13:30,SCH - PJM_VFT,325658,315,315,-315
07/12/2024 13:30,SPR/DUN-SOUTH,23320,1885.43,4350,-9999
07/12/2024 13:30,TOTAL EAST,23314,3080.64,7550,-9999
07/12/2024 13:30,UPNY CONED,23315,3412.78,6365,-9999
07/12/2024 13:30,WEST CENTRAL,23312,-345.18,9999,-9999
