Time Stamp,Time Zone,Fuel Category,Gen MW
07/12/2024 17:30:00,EDT,Hydro,4126.0
07/12/2024 17:35:00,EDT,Dual Fuel,9183.0
07/12/2024 17:35:00,EDT,Natural Gas,6257.0
07/12/2024 17:35:00,EDT,Nuclear,3244.0
07/12/2024 17:35:00,EDT,Other Fossil Fuels,78.0
07/12/2024 17:35:00,EDT,Other Renewables,377.0
07/12/2024 17:35:00,EDT,Wind,108.0
07/12/2024 17:35:00,EDT,Hydro,4105.0
07/12/2024 17:40:00,EDT,Dual Fuel,9165.0
07/12/2024 17:40:00,EDT,Natural Gas,6257.0
07/12/2024 17:40:00,EDT,Nuclear,3243.0
07/12/2024 17:40:00,EDT,Other Fossil Fuels,78.0
07/12/2024 17:40:00,EDT,Other Renewables,357.0
07/12/2024 17:40:00,EDT,Wind,109.0
07/12/2024 17:40:00,EDT,Hydro,4094.0
07/12/2024 17:45:00,EDT,Dual Fuel,9188.0
07/12/2024 17:45:00,EDT,Natural Gas,6254.0
07/12/2024 17:45:00,EDT,Nuclear,3241.0
07/12/2024 17:45:00,EDT,Other Fossil Fuels,78.0
07/12/2024 17:45:00,EDT,Other Renewables,335.0
07/12/2024 17:45:00,EDT,Wind,110.0
07/12/2024 17:45:00,EDT,Hydro,4154.0
07/12/2024 17:50:00,EDT,Dual Fuel,9196.0
07/12/2024 17:50:00,EDT,Natural Gas,6288.0
07/12/2024 17:50:00,EDT,Nuclear,3241.0
07/12/2024 17:50:00,EDT,Other Fossil Fuels,78.0
07/12/2024 17:50:00,EDT,Other Renewables,347.0
07/12/2024 17:50:00,EDT,Wind,110.0
07/12/2024 17:50:00,EDT,Hydro,4235.0
07/12/2024 17:55:00,EDT,Dual Fuel,9202.0
07/12/2024 17:55:00,EDT,Natural Gas,6352.0
07/12/2024 17:55:00,EDT,Nuclear,3241.0
07/12/2024 17:55:00,EDT,Other Fossil Fuels,78.0
07/12/2024 17:55:00,EDT,Other Renewables,352.0
07/12/2024 17:55:00,EDT,Wind,113.0
07/12/2024 17:55:00,EDT,Hydro,4206.0
07/12/2024 18:00:00,EDT,Dual Fuel,9214.0
07/12/2024 18:00:00,EDT,Natural Gas,6361.0
07/12/2024 18:00:00,EDT,Nuclear,3243.0
07/12/2024 18:00:00,EDT,Other Fossil Fuels,78.0
07/12/2024 18:00:00,EDT,Other Renewables,350.0
07/12/2024 18:00:00,EDT,Wind,119.0
07/12/2024 18:00:00,EDT,Hydro,4153.0
07/12/2024 18:05:00,EDT,Dual Fuel,9162.0
07/12/2024 18:05:00,EDT,Natural Gas,6326.0
07/12/2024 18:05:00,EDT,Nuclear,3243.0
07/12/2024 18:05:00,EDT,Other Fossil Fuels,77.0
07/12/2024 18:05:00,EDT,Other Renewables,348.0
07/12/2024 18:05:00,EDT,Wind,125.0
07/12/2024 18:05:00,EDT,Hydro,4002.0
07/12/2024 18:10:00,EDT,Dual Fuel,9155.0
07/12/2024 18:10:00,EDT,Natural Gas,6273.0
07/12/2024 18:10:00,EDT,Nuclear,3242.0
07/12/2024 18:10:00,EDT,Other Fossil Fuels,77.0
07/12/2024 18:10:00,EDT,Other Renewables,329.0
07/12/2024 18:10:00,EDT,Wind,119.0
07/12/2024 18:10:00,EDT,Hydro,4004.0
07/12/2024 18:15:00,EDT,Dual Fuel,9186.0
07/12/2024 18:15:00,EDT,Natural Gas,6272.0
07/12/2024 18:15:00,EDT,Nuclear,3242.0
07/12/2024 18:15:00,EDT,Other Fossil Fuels,78.0
07/12/2024 18:15:00,EDT,Other Renewables,310.0
07/12/2024 18:15:00,EDT,Wind,118.0
07/12/2024 18:15:00,EDT,Hydro,4040.0
07/12/2024 18:20:00,EDT,Dual Fuel,9170.0
07/12/2024 18:20:00,EDT,Natural Gas,6290.0
07/12/2024 18:20:00,EDT,Nuclear,3243.0
07/12/2024 18:20:00,EDT,Other Fossil Fuels,78.0
07/12/2024 18:20:00,EDT,Other Renewables,311.0
07/12/2024 18:20:00,EDT,Wind,115.0
07/12/2024 18:20:00,EDT,Hydro,4025.0
07/12/2024 18:25:00,EDT,Dual Fuel,9170.0
07/12/2024 18:25:00,EDT,Natural Gas,6305.0
07/12/2024 18:25:00,EDT,Nuclear,3243.0
07/12/2024 18:25:00,EDT,Other Fossil Fuels,78.0
07/12/2024 18:25:00,EDT,Other Renewables,316.0
07/12/2024 18:25:00,EDT,Wind,116.0
07/12/2024 18:25:00,EDT,Hydro,4010.0
07/12/2024 18:30:00,EDT,Dual Fuel,9165.0
07/12/2024 18:30:00,EDT,Natural Gas,6314.0
07/12/2024 18:30:00,EDT,Nuclear,3244.0
07/12/2024 18:30:00,EDT,Other Fossil Fuels,78.0
07/12/2024 18:30:00,EDT,Other Renewables,313.0
07/12/2024 18:30:00,EDT,Wind,118.0
07/12/2024 18:30:00,EDT,Hydro,4037.0
07/12/2024 18:35:00,EDT,Dual Fuel,9171.0
07/12/2024 18:35:00,EDT,Natural Gas,6316.0
07/12/2024 18:35:00,EDT,Nuclear,3243.0
07/12/2024 18:35:00,EDT,Other Fossil Fuels,78.0
07/12/2024 18:35:00,EDT,Other Renewables,319.0
07/12/2024 18:35:00,EDT,Wind,118.0
07/12/2024 18:35:00,EDT,Hydro,4122.0
07/12/2024 18:40:00,EDT,Dual Fuel,9185.0
07/12/2024 18:40:00,EDT,Natural Gas,6326.0
07/12/2024 18:40:00,EDT,Nuclear,3242.0
07/12/2024 18:40:00,EDT,Other Fossil Fuels,78.0
07/12/2024 18:40:00,EDT,Other Renewables,321.0
07/12/2024 18:40:00,EDT,Wind,117.0
07/12/2024 18:40:00,EDT,Hydro,4166.0
07/12/2024 18:45:00,EDT,Dual Fuel,9175.0
07/12/2024 18:45:00,EDT,Natural Gas,6341.0
07/12/2024 18:45:00,EDT,Nuclear,3242.0
07/12/2024 18:45:00,EDT,Other Fossil Fuels,78.0
07/12/2024 18:45:00,EDT,Other Renewables,315.0
07/12/2024 18:45:00,EDT,Wind,118.0
07/12/2024 18:45:00,EDT,Hydro,4174.0
07/12/2024 18:50:00,EDT,Dual Fuel,9173.0
07/12/2024 18:50:00,EDT,Natural Gas,6342.0
07/12/2024 18:50:00,EDT,Nuclear,3240.0
07/12/2024 18:50:00,EDT,Other Fossil Fuels,78.0
07/12/2024 18:50:00,EDT,Other Renewables,298.0
07/12/2024 18:50:00,EDT,Wind,116.0
07/12/2024 18:50:00,EDT,Hydro,4155.0
07/12/2024 18:55:00,EDT,Dual Fuel,9174.0
07/12/2024 18:55:00,EDT,Natural Gas,6334.0
07/12/2024 18:55:00,EDT,Nuclear,3240.0
07/12/2024 18:55:00,EDT,Other Fossil Fuels,78.0
07/12/2024 18:55:00,EDT,Other Renewables,298.0
07/12/2024 18:55:00,EDT,Wind,114.0
07/12/2024 18:55:00,EDT,Hydro,4219.0
07/12/2024 19:00:00,EDT,Dual Fuel,9187.0
07/12/2024 19:00:00,EDT,Natural Gas,6266.0
07/12/2024 19:00:00,EDT,Nuclear,3242.0
07/12/2024 19:00:00,EDT,Other Fossil Fuels,78.0
07/12/2024 19:00:00,EDT,Other Renewables,309.0
07/12/2024 19:00:00,EDT,Wind,114.0
07/12/2024 19:00:00,EDT,Hydro,4106.0
07/12/2024 19:05:00,EDT,Dual Fuel,9184.0
07/12/2024 19:05:00,EDT,Natural Gas,6214.0
07/12/2024 19:05:00,EDT,Nuclear,3242.0
07/12/2024 19:05:00,EDT,Other Fossil Fuels,78.0
07/12/2024 19:05:00,EDT,Other Renewables,299.0
07/12/2024 19:05:00,EDT,Wind,115.0
07/12/2024 19:05:00,EDT,Hydro,3965.0
07/12/2024 19:10:00,EDT,Dual Fuel,9144.0
07/12/2024 19:10:00,EDT,Natural Gas,6196.0
07/12/2024 19:10:00,EDT,Nuclear,3240.0
07/12/2024 19:10:00,EDT,Other Fossil Fuels,78.0
07/12/2024 19:10:00,EDT,Other Renewables,289.0
07/12/2024 19:10:00,EDT,Wind,114.0
07/12/2024 19:10:00,EDT,Hydro,3936.0
07/12/2024 19:15:00,EDT,Dual Fuel,9127.0
07/12/2024 19:15:00,EDT,Natural Gas,6172.0
07/12/2024 19:15:00,EDT,Nuclear,3241.0
07/12/2024 19:15:00,EDT,Other Fossil Fuels,78.0
07/12/2024 19:15:00,EDT,Other Renewables,282.0
07/12/2024 19:15:00,EDT,Wind,118.0
07/12/2024 19:15:00,EDT,Hydro,3919.0
07/12/2024 19:20:00,EDT,Dual Fuel,9130.0
07/12/2024 19:20:00,EDT,Natural Gas,6139.0
07/12/2024 19:20:00,EDT,Nuclear,3241.0
07/12/2024 19:20:00,EDT,Other Fossil Fuels,78.0
07/12/2024 19:20:00,EDT,Other Renewables,284.0
07/12/2024 19:20:00,EDT,Wind,126.0
07/12/2024 19:20:00,EDT,Hydro,3915.0
07/12/2024 19:25:00,EDT,Dual Fuel,9118.0
07/12/2024 19:25:00,EDT,Natural Gas,6111.0
07/12/2024 19:25:00,EDT,Nuclear,3240.0
07/12/2024 19:25:00,EDT,Other Fossil Fuels,78.0
07/12/2024 19:25:00,EDT,Other Renewables,286.0
07/12/2024 19:25:00,EDT,Wind,128.0
07/12/2024 19:25:00,EDT,Hydro,3883.0
07/12/2024 19:30:00,EDT,Dual Fuel,9122.0
07/12/2024 19:30:00,EDT,Natural Gas,6101.0
07/12/2024 19:30:00,EDT,Nuclear,3240.0
07/12/2024 19:30:00,EDT,Other Fossil Fuels,78.0
07/12/2024 19:30:00,EDT,Other Renewables,282.0
07/12/2024 19:30:00,EDT,Wind,129.0
07/12/2024 19:30:00,EDT,Hydro,3806.0
07/12/2024 19:35:00,EDT,Dual Fuel,9115.0
07/12/2024 19:35:00,EDT,Natural Gas,6087.0
07/12/2024 19:35:00,EDT,Nuclear,3241.0
07/12/2024 19:35:00,EDT,Other Fossil Fuels,78.0
07/12/2024 19:35:00,EDT,Other Renewables,276.0
07/12/2024 19:35:00,EDT,Wind,130.0
07/12/2024 19:35:00,EDT,Hydro,3719.0
07/12/2024 19:40:00,EDT,Dual Fuel,9108.0
07/12/2024 19:40:00,EDT,Natural Gas,6058.0
07/12/2024 19:40:00,EDT,Nuclear,3240.0
07/12/2024 19:40:00,EDT,Other Fossil Fuels,78.0
07/12/2024 19:40:00,EDT,Other Renewables,272.0
07/12/2024 19:40:00,EDT,Wind,132.0
07/12/2024 19:40:00,EDT,Hydro,3646.0
07/12/2024 19:45:00,EDT,Dual Fuel,9104.0
07/12/2024 19:45:00,EDT,Natural Gas,6017.0
07/12/2024 19:45:00,EDT,Nuclear,3242.0
07/12/2024 19:45:00,EDT,Other Fossil Fuels,78.0
07/12/2024 19:45:00,EDT,Other Renewables,273.0
07/12/2024 19:45:00,EDT,Wind,132.0
07/12/2024 19:45:00,EDT,Hydro,3611.0
07/12/2024 19:50:00,EDT,Dual Fuel,9099.0
07/12/2024 19:50:00,EDT,Natural Gas,6008.0
07/12/2024 19:50:00,EDT,Nuclear,3241.0
07/12/2024 19:50:00,EDT,Other Fossil Fuels,78.0
07/12/2024 19:50:00,EDT,Other Renewables,270.0
07/12/2024 19:50:00,EDT,Wind,130.0
07/12/2024 19:50:00,EDT,Hydro,3618.0
07/12/2024 19:55:00,EDT,Dual Fuel,9105.0
07/12/2024 19:55:00,EDT,Natural Gas,6011.0
07/12/2024 19:55:00,EDT,Nuclear,3242.0
07/12/2024 19:55:00,EDT,Other Fossil Fuels,78.0
07/12/2024 19:55:00,EDT,Other Renewables,266.0
07/12/2024 19:55:00,EDT,Wind,129.0
07/12/2024 19:55:00,EDT,Hydro,3614.0
07/12/2024 20:00:00,EDT,Dual Fuel,9083.0
07/12/2024 20:00:00,EDT,Natural Gas,5987.0
07/12/2024 20:00:00,EDT,Nuclear,3242.0
07/12/2024 20:00:00,EDT,Other Fossil Fuels,78.0
07/12/2024 20:00:00,EDT,Other Renewables,262.0
07/12/2024 20:00:00,EDT,Wind,130.0
07/12/2024 20:00:00,EDT,Hydro,3621.0
07/12/2024 20:05:00,EDT,Dual Fuel,9020.0
07/12/2024 20:05:00,EDT,Natural Gas,5952.0
07/12/2024 20:05:00,EDT,Nuclear,3242.0
07/12/2024 20:05:00,EDT,Other Fossil Fuels,78.0
07/12/2024 20:05:00,EDT,Other Renewables,261.0
07/12/2024 20:05:00,EDT,Wind,135.0
07/12/2024 20:05:00,EDT,Hydro,3548.0
07/12/2024 20:10:00,EDT,Dual Fuel,8979.0
07/12/2024 20:10:00,EDT,Natural Gas,5909.0
07/12/2024 20:10:00,EDT,Nuclear,3241.0
07/12/2024 20:10:00,EDT,Other Fossil Fuels,78.0
07/12/2024 20:10:00,EDT,Other Renewables,262.0
07/12/2024 20:10:00,EDT,Wind,137.0
07/12/2024 20:10:00,EDT,Hydro,3459.0
07/12/2024 20:15:00,EDT,Dual Fuel,8976.0
07/12/2024 20:15:00,EDT,Natural Gas,5863.0
07/12/2024 20:15:00,EDT,Nuclear,3242.0
07/12/2024 20:15:00,EDT,Other Fossil Fuels,54.0
07/12/2024 20:15:00,EDT,Other Renewables,258.0
07/12/2024 20:15:00,EDT,Wind,133.0
07/12/2024 20:15:00,EDT,Hydro,3472.0
07/12/2024 20:20:00,EDT,Dual Fuel,8972.0
07/12/2024 20:20:00,EDT,Natural Gas,5820.0
07/12/2024 20:20:00,EDT,Nuclear,3242.0
07/12/2024 20:20:00,EDT,Other Fossil Fuels,30.0
07/12/2024 20:20:00,EDT,Other Renewables,256.0
07/12/2024 20:20:00,EDT,Wind,130.0
07/12/2024 20:20:00,EDT,Hydro,3472.0
07/12/2024 20:25:00,EDT,Dual Fuel,8954.0
07/12/2024 20:25:00,EDT,Natural Gas,5797.0
07/12/2024 20:25:00,EDT,Nuclear,3243.0
07/12/2024 20:25:00,EDT,Other Fossil Fuels,30.0
07/12/2024 20:25:00,EDT,Other Renewables,254.0
07/12/2024 20:25:00,EDT,Wind,126.0
07/12/2024 20:25:00,EDT,Hydro,3470.0
07/12/2024 20:30:00,EDT,Dual Fuel,8884.0
07/12/2024 20:30:00,EDT,Natural Gas,5782.0
07/12/2024 20:30:00,EDT,Nuclear,3242.0
07/12/2024 20:30:00,EDT,Other Fossil Fuels,30.0
07/12/2024 20:30:00,EDT,Other Renewables,254.0
07/12/2024 20:30:00,EDT,Wind,128.0
07/12/2024 20:30:00,EDT,Hydro,3494.0
07/12/2024 20:35:00,EDT,Dual Fuel,8839.0
07/12/2024 20:35:00,EDT,Natural Gas,5778.0
07/12/2024 20:35:00,EDT,Nuclear,3242.0
07/12/2024 20:35:00,EDT,Other Fossil Fuels,30.0
07/12/2024 20:35:00,EDT,Other Renewables,254.0
07/12/2024 20:35:00,EDT,Wind,132.0
07/12/2024 20:35:00,EDT,Hydro,3492.0
07/12/2024 20:40:00,EDT,Dual Fuel,8813.0
07/12/2024 20:40:00,EDT,Natural Gas,5807.0
07/12/2024 20:40:00,EDT,Nuclear,3242.0
07/12/2024 20:40:00,EDT,Other Fossil Fuels,30.0
07/12/2024 20:40:00,EDT,Other Renewables,252.0
07/12/2024 20:40:00,EDT,Wind,136.0
07/12/2024 20:40:00,EDT,Hydro,3506.0
07/12/2024 20:45:00,EDT,Dual Fuel,8735.0
07/12/2024 20:45:00,EDT,Natural Gas,5832.0
07/12/2024 20:45:00,EDT,Nuclear,3243.0
07/12/2024 20:45:00,EDT,Other Fossil Fuels,30.0
07/12/2024 20:45:00,EDT,Other Renewables,244.0
07/12/2024 20:45:00,EDT,Wind,137.0
07/12/2024 20:45:00,EDT,Hydro,3485.0
07/12/2024 20:50:00,EDT,Dual Fuel,8607.0
07/12/2024 20:50:00,EDT,Natural Gas,5838.0
07/12/2024 20:50:00,EDT,Nuclear,3242.0
07/12/2024 20:50:00,EDT,Other Fossil Fuels,30.0
07/12/2024 20:50:00,EDT,Other Renewables,244.0
07/12/2024 20:50:00,EDT,Wind,135.0
07/12/2024 20:50:00,EDT,Hydro,3505.0
07/12/2024 20:55:00,EDT,Dual Fuel,8466.0
07/12/2024 20:55:00,EDT,Natural Gas,5847.0
07/12/2024 20:55:00,EDT,Nuclear,3241.0
07/12/2024 20:55:00,EDT,Other Fossil Fuels,30.0
07/12/2024 20:55:00,EDT,Other Renewables,251.0
07/12/2024 20:55:00,EDT,Wind,131.0
07/12/2024 20:55:00,EDT,Hydro,3521.0
07/12/2024 21:00:00,EDT,Dual Fuel,8365.0
07/12/2024 21:00:00,EDT,Natural Gas,5899.0
07/12/2024 21:00:00,EDT,Nuclear,3242.0
07/12/2024 21:00:00,EDT,Other Fossil Fuels,31.0
07/12/2024 21:00:00,EDT,Other Renewables,253.0
07/12/2024 21:00:00,EDT,Wind,132.0
07/12/2024 21:00:00,EDT,Hydro,3518.0
07/12/2024 21:05:00,EDT,Dual Fuel,8273.0
07/12/2024 21:05:00,EDT,Natural Gas,5910.0
07/12/2024 21:05:00,EDT,Nuclear,3240.0
07/12/2024 21:05:00,EDT,Other Fossil Fuels,30.0
07/12/2024 21:05:00,EDT,Other Renewables,248.0
07/12/2024 21:05:00,EDT,Wind,141.0
07/12/2024 21:05:00,EDT,Hydro,3465.0
07/12/2024 21:10:00,EDT,Dual Fuel,8172.0
07/12/2024 21:10:00,EDT,Natural Gas,5926.0
07/12/2024 21:10:00,EDT,Nuclear,3240.0
07/12/2024 21:10:00,EDT,Other Fossil Fuels,30.0
07/12/2024 21:10:00,EDT,Other Renewables,249.0
07/12/2024 21:10:00,EDT,Wind,149.0
07/12/2024 21:10:00,EDT,Hydro,3410.0
07/12/2024 21:15:00,EDT,Dual Fuel,8095.0
07/12/2024 21:15:00,EDT,Natural Gas,5903.0
07/12/2024 21:15:00,EDT,Nuclear,3242.0
07/12/2024 21:15:00,EDT,Other Fossil Fuels,30.0
07/12/2024 21:15:00,EDT,Other Renewables,247.0
07/12/2024 21:15:00,EDT,Wind,157.0
07/12/2024 21:15:00,EDT,Hydro,3424.0
07/12/2024 21:20:00,EDT,Dual Fuel,8018.0
07/12/2024 21:20:00,EDT,Natural Gas,5795.0
07/12/2024 21:20:00,EDT,Nuclear,3241.0
07/12/2024 21:20:00,EDT,Other Fossil Fuels,31.0
07/12/2024 21:20:00,EDT,Other Renewables,246.0
07/12/2024 21:20:00,EDT,Wind,161.0
07/12/2024 21:20:00,EDT,Hydro,3438.0
07/12/2024 21:25:00,EDT,Dual Fuel,7960.0
07/12/2024 21:25:00,EDT,Natural Gas,5775.0
07/12/2024 21:25:00,EDT,Nuclear,3242.0
07/12/2024 21:25:00,EDT,Other Fossil Fuels,31.0
07/12/2024 21:25:00,EDT,Other Renewables,252.0
07/12/2024 21:25:00,EDT,Wind,164.0
07/12/2024 21:25:00,EDT,Hydro,3434.0
07/12/2024 21:30:00,EDT,Dual Fuel,7932.0
07/12/2024 21:30:00,EDT,Natural Gas,5727.0
07/12/2024 21:30:00,EDT,Nuclear,3243.0
07/12/2024 21:30:00,EDT,Other Fossil Fuels,31.0
07/12/2024 21:30:00,EDT,Other Renewables,252.0
07/12/2024 21:30:00,EDT,Wind,167.0
07/12/2024 21:30:00,EDT,Hydro,3401.0
07/12/2024 21:35:00,EDT,Dual Fuel,7876.0
07/12/2024 21:35:00,EDT,Natural Gas,5671.0
07/12/2024 21:35:00,EDT,Nuclear,3243.0
07/12/2024 21:35:00,EDT,Other Fossil Fuels,31.0
07/12/2024 21:35:00,EDT,Other Renewables,251.0
07/12/2024 21:35:00,EDT,Wind,167.0
07/12/2024 21:35:00,EDT,Hydro,3298.0
07/12/2024 21:40:00,EDT,Dual Fuel,7780.0
07/12/2024 21:40:00,EDT,Natural Gas,5643.0
07/12/2024 21:40:00,EDT,Nuclear,3243.0
07/12/2024 21:40:00,EDT,Other Fossil Fuels,30.0
07/12/2024 21:40:00,EDT,Other Renewables,242.0
07/12/2024 21:40:00,EDT,Wind,168.0
07/12/2024 21:40:00,EDT,Hydro,3272.0
07/12/2024 21:45:00,EDT,Dual Fuel,7691.0
07/12/2024 21:45:00,EDT,Natural Gas,5619.0
07/12/2024 21:45:00,EDT,Nuclear,3243.0
07/12/2024 21:45:00,EDT,Other Fossil Fuels,31.0
07/12/2024 21:45:00,EDT,Other Renewables,247.0
07/12/2024 21:45:00,EDT,Wind,170.0
07/12/2024 21:45:00,EDT,Hydro,3292.0
07/12/2024 21:50:00,EDT,Dual Fuel,7572.0
07/12/2024 21:50:00,EDT,Natural Gas,5597.0
07/12/2024 21:50:00,EDT,Nuclear,3243.0
07/12/2024 21:50:00,EDT,Other Fossil Fuels,30.0
07/12/2024 21:50:00,EDT,Other Renewables,247.0
07/12/2024 21:50:00,EDT,Wind,174.0
07/12/2024 21:50:00,EDT,Hydro,3292.0
07/12/2024 21:55:00,EDT,Dual Fuel,7469.0
07/12/2024 21:55:00,EDT,Natural Gas,5595.0
07/12/2024 21:55:00,EDT,Nuclear,3244.0
07/12/2024 21:55:00,EDT,Other Fossil Fuels,30.0
07/12/2024 21:55:00,EDT,Other Renewables,254.0
07/12/2024 21:55:00,EDT,Wind,182.0
07/12/2024 21:55:00,EDT,Hydro,3250.0
07/12/2024 22:00:00,EDT,Dual Fuel,7362.0
07/12/2024 22:00:00,EDT,Natural Gas,5574.0
07/12/2024 22:00:00,EDT,Nuclear,3244.0
07/12/2024 22:00:00,EDT,Other Fossil Fuels,31.0
07/12/2024 22:00:00,EDT,Other Renewables,254.0
07/12/2024 22:00:00,EDT,Wind,194.0
07/12/2024 22:00:00,EDT,Hydro,3194.0
07/12/2024 22:05:00,EDT,Dual Fuel,7163.0
07/12/2024 22:05:00,EDT,Natural Gas,5474.0
07/12/2024 22:05:00,EDT,Nuclear,3244.0
07/12/2024 22:05:00,EDT,Other Fossil Fuels,31.0
07/12/2024 22:05:00,EDT,Other Renewables,255.0
07/12/2024 22:05:00,EDT,Wind,207.0
07/12/2024 22:05:00,EDT,Hydro,3129.0
07/12/2024 22:10:00,EDT,Dual Fuel,7039.0
07/12/2024 22:10:00,EDT,Natural Gas,5455.0
07/12/2024 22:10:00,EDT,Nuclear,3245.0
07/12/2024 22:10:00,EDT,Other Fossil Fuels,30.0
07/12/2024 22:10:00,EDT,Other Renewables,263.0
07/12/2024 22:10:00,EDT,Wind,213.0
07/12/2024 22:10:00,EDT,Hydro,3103.0
07/12/2024 22:15:00,EDT,Dual Fuel,6977.0
07/12/2024 22:15:00,EDT,Natural Gas,5420.0
07/12/2024 22:15:00,EDT,Nuclear,3246.0
07/12/2024 22:15:00,EDT,Other Fossil Fuels,31.0
07/12/2024 22:15:00,EDT,Other Renewables,257.0
07/12/2024 22:15:00,EDT,Wind,215.0
07/12/2024 22:15:00,EDT,Hydro,3107.0
07/12/2024 22:20:00,EDT,Dual Fuel,6927.0
07/12/2024 22:20:00,EDT,Natural Gas,5447.0
07/12/2024 22:20:00,EDT,Nuclear,3245.0
07/12/2024 22:20:00,EDT,Other Fossil Fuels,31.0
07/12/2024 22:20:00,EDT,Other Renewables,255.0
07/12/2024 22:20:00,EDT,Wind,214.0
07/12/2024 22:20:00,EDT,Hydro,3190.0
07/12/2024 22:25:00,EDT,Dual Fuel,6914.0
07/12/2024 22:25:00,EDT,Natural Gas,5451.0
07/12/2024 22:25:00,EDT,Nuclear,3245.0
07/12/2024 22:25:00,EDT,Other Fossil Fuels,31.0
07/12/2024 22:25:00,EDT,Other Renewables,249.0
07/12/2024 22:25:00,EDT,Wind,212.0
07/12/2024 22:25:00,EDT,Hydro,3221.0
07/12/2024 22:30:00,EDT,Dual Fuel,6916.0
07/12/2024 22:30:00,EDT,Natural Gas,5418.0
07/12/2024 22:30:00,EDT,Nuclear,3246.0
07/12/2024 22:30:00,EDT,Other Fossil Fuels,31.0
07/12/2024 22:30:00,EDT,Other Renewables,249.0
07/12/2024 22:30:00,EDT,Wind,216.0
07/12/2024 22:30:00,EDT,Hydro,3217.0
07/12/2024 22:35:00,EDT,Dual Fuel,6919.0
07/12/2024 22:35:00,EDT,Natural Gas,5386.0
07/12/2024 22:35:00,EDT,Nuclear,3246.0
07/12/2024 22:35:00,EDT,Other Fossil Fuels,31.0
07/12/2024 22:35:00,EDT,Other Renewables,249.0
07/12/2024 22:35:00,EDT,Wind,224.0
07/12/2024 22:35:00,EDT,Hydro,3125.0
07/12/2024 22:40:00,EDT,Dual Fuel,6910.0
07/12/2024 22:40:00,EDT,Natural Gas,5336.0
07/12/2024 22:40:00,EDT,Nuclear,3246.0
07/12/2024 22:40:00,EDT,Other Fossil Fuels,31.0
07/12/2024 22:40:00,EDT,Other Renewables,253.0
07/12/2024 22:40:00,EDT,Wind,232.0
07/12/2024 22:40:00,EDT,Hydro,3021.0
07/12/2024 22:45:00,EDT,Dual Fuel,6781.0
07/12/2024 22:45:00,EDT,Natural Gas,5259.0
07/12/2024 22:45:00,EDT,Nuclear,3246.0
07/12/2024 22:45:00,EDT,Other Fossil Fuels,31.0
07/12/2024 22:45:00,EDT,Other Renewables,254.0
07/12/2024 22:45:00,EDT,Wind,242.0
07/12/2024 22:45:00,EDT,Hydro,2959.0
07/12/2024 22:50:00,EDT,Dual Fuel,6559.0
07/12/2024 22:50:00,EDT,Natural Gas,5150.0
07/12/2024 22:50:00,EDT,Nuclear,3245.0
07/12/2024 22:50:00,EDT,Other Fossil Fuels,31.0
07/12/2024 22:50:00,EDT,Other Renewables,256.0
07/12/2024 22:50:00,EDT,Wind,253.0
07/12/2024 22:50:00,EDT,Hydro,3020.0
07/12/2024 22:55:00,EDT,Dual Fuel,6442.0
07/12/2024 22:55:00,EDT,Natural Gas,5158.0
07/12/2024 22:55:00,EDT,Nuclear,3246.0
07/12/2024 22:55:00,EDT,Other Fossil Fuels,30.0
07/12/2024 22:55:00,EDT,Other Renewables,253.0
07/12/2024 22:55:00,EDT,Wind,260.0
07/12/2024 22:55:00,EDT,Hydro,2955.0
07/12/2024 23:00:00,EDT,Dual Fuel,6322.0
07/12/2024 23:00:00,EDT,Natural Gas,5190.0
07/12/2024 23:00:00,EDT,Nuclear,3245.0
07/12/2024 23:00:00,EDT,Other Fossil Fuels,16.0
07/12/2024 23:00:00,EDT,Other Renewables,258.0
07/12/2024 23:00:00,EDT,Wind,265.0
07/12/2024 23:00:00,EDT,Hydro,2848.0
07/12/2024 23:05:00,EDT,Dual Fuel,6244.0
07/12/2024 23:05:00,EDT,Natural Gas,5121.0
07/12/2024 23:05:00,EDT,Nuclear,3247.0
07/12/2024 23:05:00,EDT,Other Fossil Fuels,14.0
07/12/2024 23:05:00,EDT,Other Renewables,265.0
07/12/2024 23:05:00,EDT,Wind,276.0
07/12/2024 23:05:00,EDT,Hydro,2680.0
07/12/2024 23:10:00,EDT,Dual Fuel,6115.0
07/12/2024 23:10:00,EDT,Natural Gas,5048.0
07/12/2024 23:10:00,EDT,Nuclear,3246.0
07/12/2024 23:10:00,EDT,Other Fossil Fuels,13.0
07/12/2024 23:10:00,EDT,Other Renewables,265.0
07/12/2024 23:10:00,EDT,Wind,286.0
07/12/2024 23:10:00,EDT,Hydro,2528.0
07/12/2024 23:15:00,EDT,Dual Fuel,5992.0
07/12/2024 23:15:00,EDT,Natural Gas,4983.0
07/12/2024 23:15:00,EDT,Nuclear,3246.0
07/12/2024 23:15:00,EDT,Other Fossil Fuels,13.0
07/12/2024 23:15:00,EDT,Other Renewables,268.0
07/12/2024 23:15:00,EDT,Wind,287.0
07/12/2024 23:15:00,EDT,Hydro,2445.0
07/12/2024 23:20:00,EDT,Dual Fuel,5999.0
07/12/2024 23:20:00,EDT,Natural Gas,4941.0
07/12/2024 23:20:00,EDT,Nuclear,3246.0
07/12/2024 23:20:00,EDT,Other Fossil Fuels,14.0
07/12/2024 23:20:00,EDT,Other Renewables,262.0
07/12/2024 23:20:00,EDT,Wind,286.0
07/12/2024 23:20:00,EDT,Hydro,2479.0
